particle_id,x,y,charge
     1, -6.1224489796E-01, -9.5918367347E+00, 1.0
     2,  2.0408163265E-01,  5.1020408163E+00, 1.0
     3, -3.4693877551E+00, -6.7346938776E+00, 1.0
     4, -1.0000000000E+01, -8.3673469388E+00, 1.0
     5, -4.2857142857E+00, -1.0000000000E+01, 1.0
     6, -1.0000000000E+01, -1.0000000000E+01, 1.0
     7,  2.0408163265E-01, -2.6530612245E+00, 1.0
     8, -5.1020408163E+00, -1.0204081633E+00, 1.0
     9,  1.0000000000E+01,  5.9183673469E+00, 1.0
    10, -2.2448979592E+00, -1.8367346939E+00, 1.0
    11,  6.7346938776E+00,  2.2448979592E+00, 1.0
    12,  1.0204081633E+00,  1.0000000000E+01, 1.0
    13, -3.4693877551E+00,  4.2857142857E+00, 1.0
    14,  5.1020408163E+00,  7.9591836735E+00, 1.0
    15,  2.6530612245E+00, -8.3673469388E+00, 1.0
    16, -7.9591836735E+00,  2.2448979592E+00, 1.0
    17,  7.5510204082E+00, -7.1428571429E+00, 1.0
    18, -2.6530612245E+00,  7.5510204082E+00, 1.0
    19, -4.6938775510E+00,  7.1428571429E+00, 1.0
    20,  6.3265306122E+00,  1.0000000000E+01, 1.0
    21,  1.0000000000E+01,  8.7755102041E+00, 1.0
    22, -1.0000000000E+01, -3.0612244898E+00, 1.0
    23,  3.0612244898E+00,  1.0000000000E+01, 1.0
    24, -1.0000000000E+01,  2.0408163265E-01, 1.0
    25, -8.3673469388E+00,  5.9183673469E+00, 1.0
    26, -2.0408163265E-01,  1.4285714286E+00, 1.0
    27, -2.0408163265E-01, -6.7346938776E+00, 1.0
    28,  8.3673469388E+00,  8.7755102041E+00, 1.0
    29, -7.1428571429E+00, -3.8775510204E+00, 1.0
    30,  1.0000000000E+01,  3.4693877551E+00, 1.0
    31,  4.2857142857E+00,  2.0408163265E-01, 1.0
    32,  5.1020408163E+00, -4.2857142857E+00, 1.0
    33, -3.8775510204E+00, -3.4693877551E+00, 1.0
    34, -8.7755102041E+00, -1.4285714286E+00, 1.0
    35, -7.5510204082E+00, -9.5918367347E+00, 1.0
    36, -6.7346938776E+00,  6.7346938776E+00, 1.0
    37, -2.6530612245E+00,  1.0000000000E+01, 1.0
    38, -5.9183673469E+00,  4.2857142857E+00, 1.0
    39,  4.6938775510E+00,  5.5102040816E+00, 1.0
    40, -1.0000000000E+01, -4.6938775510E+00, 1.0
    41, -6.1224489796E-01,  8.3673469388E+00, 1.0
    42,  1.0000000000E+01, -7.9591836735E+00, 1.0
    43,  8.7755102041E+00, -4.2857142857E+00, 1.0
    44, -5.1020408163E+00, -7.1428571429E+00, 1.0
    45,  5.5102040816E+00, -8.3673469388E+00, 1.0
    46, -5.9183673469E+00,  1.4285714286E+00, 1.0
    47,  4.2857142857E+00, -1.0000000000E+01, 1.0
    48,  1.0000000000E+01, -1.4285714286E+00, 1.0
    49, -6.7346938776E+00,  1.0000000000E+01, 1.0
    50,  9.5918367347E+00,  6.1224489796E-01, 1.0
