particle_id,x,y,charge
     1, -1.2286827841E+00, -7.9934003328E+00, 1.0
     2, -9.9870445564E+00, -3.9257836661E+00, 1.0
     3, -4.9874234219E+00, -2.4697480173E+00, 1.0
     4,  8.9493191916E+00,  7.8496001628E+00, 1.0
     5,  9.0359447153E+00,  2.6029218016E+00, 1.0
     6,  9.9438499767E+00,  2.9552824312E-01, 1.0
     7, -7.4915972958E+00,  1.1845775903E+00, 1.0
     8, -8.9938212173E+00, -1.9613712466E+00, 1.0
     9, -1.4002558020E+00,  4.7315927860E+00, 1.0
    10,  6.1497406644E+00,  9.9867210698E+00, 1.0
    11,  3.5851493064E+00,  1.8205268261E+00, 1.0
    12,  8.7029829520E+00,  9.6220597134E+00, 1.0
    13,  5.0006021288E+00,  5.0884162267E+00, 1.0
    14, -7.3515978100E-01,  1.6267632847E+00, 1.0
    15,  1.0621227808E-01,  4.2221307109E+00, 1.0
    16, -6.7328422255E+00, -2.1414506954E+00, 1.0
    17,  8.6966782203E+00, -9.9852169077E+00, 1.0
    18, -2.2475463560E+00,  2.5207358371E+00, 1.0
    19, -2.0184177523E+00, -2.2370527477E-01, 1.0
    20, -6.5909393678E+00, -4.9002325327E+00, 1.0
    21,  2.5621863707E+00,  4.3007426148E-01, 1.0
    22,  4.6938775510E+00, -1.0000000000E+01, 1.0
    23,  1.3537585345E+00, -9.2650257457E+00, 1.0
    24,  3.1682118386E+00,  9.0178782074E+00, 1.0
    25,  9.2125719856E+00,  5.8667491253E+00, 1.0
    26, -4.4695296546E+00, -1.2343626584E-01, 1.0
    27,  2.6330370043E+00,  2.8753803586E+00, 1.0
    28,  4.4613424927E+00,  2.5244022876E+00, 1.0
    29,  9.6540611175E+00, -8.9581642756E+00, 1.0
    30,  7.5859597821E-01,  9.2367847621E-01, 1.0
    31,  6.0584168619E-01, -1.4790257079E+00, 1.0
    32,  4.3883736163E+00, -4.0346567529E+00, 1.0
    33,  4.5323543669E+00, -7.5574401682E+00, 1.0
    34, -5.9592685457E+00,  3.5414438170E+00, 1.0
    35, -3.7361718791E+00,  1.9162601753E+00, 1.0
    36, -4.7934162557E+00, -9.9559262236E+00, 1.0
    37,  6.4945892841E+00, -1.2957629796E+00, 1.0
    38,  3.8205272053E+00,  7.1170834232E+00, 1.0
    39, -2.2091905874E+00, -4.2094502904E+00, 1.0
    40, -7.8033597116E+00,  7.9140987070E+00, 1.0
    41,  8.2658323139E+00, -5.4667570874E+00, 1.0
    42,  1.0989135681E+00,  6.5622781624E+00, 1.0
    43, -9.5616503657E-01, -2.5131166911E+00, 1.0
    44, -4.5464348747E-01, -4.3671302397E+00, 1.0
    45,  7.6153373095E+00, -2.9693309890E+00, 1.0
    46, -9.9901067514E+00,  5.6653163852E+00, 1.0
    47,  7.1181365604E+00, -8.6836172823E+00, 1.0
    48, -2.9046710578E+00,  4.7001084800E+00, 1.0
    49, -6.1350336624E+00,  9.8861996661E+00, 1.0
    50, -3.0416731149E+00, -1.9482968090E+00, 1.0
