particle_id,x,y,charge
     1, -1.6856456394E+00, -9.9948324477E+00, 1.0
     2, -5.6679611827E+00, -2.9437664721E-01, 1.0
     3, -5.7109993478E+00, -4.0852038653E+00, 1.0
     4, -9.9974706004E+00,  8.0841103629E+00, 1.0
     5,  4.9846782032E+00,  9.9968559754E+00, 1.0
     6,  7.3468516146E+00,  6.9642859382E+00, 1.0
     7,  7.4850401583E+00, -6.8857186640E+00, 1.0
     8,  3.5591910699E+00, -3.6700117792E+00, 1.0
     9, -2.0498520550E+00,  2.2174827200E+00, 1.0
    10,  4.6178719998E+00,  5.0623049402E+00, 1.0
    11, -4.0886894958E+00,  9.9899901922E+00, 1.0
    12,  9.9780223645E+00,  3.2940679181E+00, 1.0
    13, -4.5786006647E+00, -9.9919769411E+00, 1.0
    14,  2.7361462114E+00,  9.9776502459E+00, 1.0
    15, -3.7233860809E+00,  6.6632119960E+00, 1.0
    16, -1.8070108844E+00, -6.9748379605E+00, 1.0
    17, -9.8825699251E+00,  9.9612651924E+00, 1.0
    18,  9.9993337836E+00,  5.4176776586E+00, 1.0
    19, -9.9741871842E+00,  2.8571230483E+00, 1.0
    20,  9.9925096951E+00,  8.1331138611E+00, 1.0
    21, -9.9843410935E+00,  6.6864045202E-01, 1.0
    22, -7.6405211039E+00,  7.6511319318E+00, 1.0
    23,  9.9810036357E+00,  1.0094978401E+00, 1.0
    24, -9.9647087351E+00,  5.2230233382E+00, 1.0
    25, -6.9116002344E+00,  9.9926171839E+00, 1.0
    26,  5.1169301379E-01,  9.9976194492E+00, 1.0
    27, -9.9844795878E+00, -8.2573910541E+00, 1.0
    28,  4.3991748915E+00, -9.9746396406E+00, 1.0
    29, -9.9841340708E+00, -1.5053950453E+00, 1.0
    30,  2.7709536619E+00, -7.4754648182E+00, 1.0
    31,  2.1962486937E+00,  9.5149942654E-01, 1.0
    32,  9.9969398851E+00, -1.4777361475E+00, 1.0
    33,  1.2850502283E+00, -9.9983763248E+00, 1.0
    34, -6.4752298314E+00, -7.5872703567E+00, 1.0
    35,  7.5232247581E-01,  6.0715369052E+00, 1.0
    36, -9.9643540888E+00, -9.9641150215E+00, 1.0
    37, -1.5951987147E+00,  9.9995245512E+00, 1.0
    38,  6.7933165585E+00, -9.9937090047E+00, 1.0
    39,  6.3951181184E+00,  9.9251458556E-01, 1.0
    40,  7.7653918122E+00, -3.2596566133E+00, 1.0
    41,  9.9793370935E+00, -8.4118218917E+00, 1.0
    42, -1.0186184492E+00, -2.8823942259E+00, 1.0
    43,  8.9726624392E+00, -9.8630717057E+00, 1.0
    44,  7.4291711855E+00,  9.9144553109E+00, 1.0
    45,  9.9930857386E+00, -4.9710200810E+00, 1.0
    46, -9.9816634907E+00, -5.9762861746E+00, 1.0
    47, -9.9917906651E+00, -3.9864496314E+00, 1.0
    48, -6.5484775848E+00,  3.8610424726E+00, 1.0
    49, -7.3655936954E+00, -9.9990129157E+00, 1.0
    50,  9.9727377553E+00,  9.9441219294E+00, 1.0
