particle_id,x,y,charge
     1, -2.8126205115E+00, -9.8309498345E+00, 1.0
     2,  8.0805589518E+00, -9.9497156626E+00, 1.0
     3, -7.1635403488E+00, -2.9744433487E+00, 1.0
     4,  3.5308047636E+00, -9.9710722699E+00, 1.0
     5,  2.2063911515E+00,  2.6109454754E+00, 1.0
     6,  6.1761291772E+00,  2.9607646086E+00, 1.0
     7,  6.0771614212E+00,  9.4337621614E+00, 1.0
     8, -5.2950451488E+00,  9.9369708656E-01, 1.0
     9, -5.2634148623E+00, -5.6230430722E+00, 1.0
    10,  1.1817062792E+00, -9.9867307037E+00, 1.0
    11,  5.7525519156E+00, -7.2677029982E+00, 1.0
    12,  8.4432992087E+00, -6.9925552276E+00, 1.0
    13,  3.2582066979E+00,  9.9991013155E+00, 1.0
    14,  9.5501257112E+00,  9.9329269199E+00, 1.0
    15, -6.0696910312E+00,  8.5696695190E+00, 1.0
    16, -5.9603169918E+00,  5.8575925510E+00, 1.0
    17, -8.7178946164E+00, -6.2928438316E+00, 1.0
    18,  9.9945367358E+00, -8.8430622379E-01, 1.0
    19,  8.2583905060E+00,  2.4769807497E+00, 1.0
    20,  9.9938496733E+00, -8.4927625274E+00, 1.0
    21, -9.9987431882E+00, -4.3241835161E+00, 1.0
    22,  3.1951438901E+00,  7.5966169001E+00, 1.0
    23, -7.9488967770E-01,  9.9936892542E+00, 1.0
    24, -9.9946204577E+00,  9.6810386053E+00, 1.0
    25, -9.9369064254E+00, -7.9547478784E+00, 1.0
    26, -2.4366876897E+00,  3.5298773422E+00, 1.0
    27, -9.9844856115E+00, -1.8256714378E+00, 1.0
    28, -8.2762141991E+00,  4.4202559604E+00, 1.0
    29, -2.2204011419E+00, -1.2944754989E+00, 1.0
    30,  7.2330866904E-01, -3.5213990656E+00, 1.0
    31,  6.0738442211E-01,  5.8679942272E+00, 1.0
    32,  2.0616039985E+00, -7.0223242333E+00, 1.0
    33, -4.2631169900E+00,  9.9962046761E+00, 1.0
    34,  9.9840738488E+00,  2.2231306755E+00, 1.0
    35,  7.5987373341E+00, -4.1235246086E-01, 1.0
    36,  5.6146949900E+00,  5.6718498604E+00, 1.0
    37, -2.8491038584E+00,  7.1882513867E+00, 1.0
    38, -4.9982990112E+00, -9.9782761376E+00, 1.0
    39, -6.2996969821E+00, -8.3217799553E+00, 1.0
    40, -7.9874279418E+00,  9.9234946347E+00, 1.0
    41,  5.8781031571E+00, -9.9943839112E+00, 1.0
    42,  9.9710983868E+00, -5.5649097453E+00, 1.0
    43, -9.9679391803E+00,  1.7919728232E+00, 1.0
    44, -1.9822266909E+00, -6.4648809350E+00, 1.0
    45, -9.3461846369E-01, -9.9811990827E+00, 1.0
    46,  6.4211918843E+00, -3.6783846696E+00, 1.0
    47, -8.6229641214E+00,  1.9916948956E-01, 1.0
    48,  9.9975117891E+00, -3.2965236772E+00, 1.0
    49, -9.9796028365E+00,  4.8368748604E+00, 1.0
    50,  3.6781599745E+00, -1.2979142726E+00, 1.0
